article_id,source,source_folder,source_type,title,author,published_raw,date,date_parse_note,location,word_count,entities,topics,narrative_lines,summary,file_path
97,The General Post,The General Post,primary_local,TECHNIQUE THAT IT PERFORATES PROHIBITED IN TETHYS,,1995/04/01,1995-04-01,ok,"CENTRUM, Tethys",110,GAStech|Government|Sten Sanjorge|Tethys,environment,2,The international hyperactive acid retirement of the substratum of GAStech (HASR) has been prohibited officially by the government of Tethys due to the high probability of the contamination of the water. GAStech developed the technique...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The General Post/97.txt
497,The World,The World,derivative_international,GRAND OPENING GASTECH-KRONOS,,10 October 1995,1995-10-10,ok,TITLE: GRAND OPENING GASTECH,90,GAStech|Government|Sten Sanjorge|Abila,,,"With his trademark flash, Sten Sanjorge, Jr. President of GAStech International opened the new GAStech-Kronos headquarters. The ribbon was cut with a huge pair of scissors, matched in size only by Sanjorge Jr.'s smile. The 50 million...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The World/497.txt
526,Kronos Star,Kronos Star,primary_local,Grand Opening of the New GAStech Offices,Lelio Masin,10 October 1995,1995-10-10,ok,"ABILA, Kronos",81,GAStech|Sten Sanjorge,,,"President Sten Sanjorge Jr. of GAStech international today held the grand opening ceremony for the new GAStech-Kronos headquarters building. The gleaming steel and glass building provides ample office space for regional managers,...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/526.txt
444,International News,International News,derivative_international,Grand Opening of the New GAStech Offices,,1995/10/11,1995-10-11,ok,"ABILA, Kronos",65,GAStech|Sten Sanjorge,,,"President Sten Sanjorge Jr. The gleaming steel and glass building provides ample office space for regional managers, geologists, engineers, and support staff, and sports state-of-the art conference facilities. Minister Sarto, who attended...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/International News/444.txt
456,The Light of Truth,The Light of Truth,derivative_international,OPENING LARGE GASTECH-KRONOS,,1995/10/11,1995-10-11,ok,,95,GAStech|Government|Sten Sanjorge|Abila,,,"ABILA, Kronos - with its flash of trade mark, Sten Sanjorge Jr., president and CEO of international GAStech opened the new registered offices of GAStech-Kronos. The ribbon was cut with enormous scissors, matched in the face only by smiling...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Light of Truth/456.txt
52,News Online Today,News Online Today,aggregator,GRAND OPENING GASTECH-KRONOS,,1995/10/11,1995-10-11,ok,"ABILA, Kronos",25,GAStech|Sten Sanjorge,,,"With his trademark flash, Sten Sanjorge, Jr. cut the ribbon with a huge pair of scissors, matched in size only by Sanjorge Jr.'s smile.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/52.txt
591,Worldwise,Worldwise,derivative_international,Large opening of the new offices of GAStech,,1995/10/11,1995-10-11,ok,"ABILA, Kronos",100,GAStech|Sten Sanjorge,,,President Sten Sanjorge Jr. of international of GAStech now considered to be the ceremony large of opening for new GAStech-Kronos the building sits. To shine the building out of steel and of glass provides the space sufficient of office...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Worldwise/591.txt
634,News Online Today,News Online Today,aggregator,Grand Opening of the New GAStech Offices,,1995/10/11,1995-10-11,ok,"ABILA, Kronos",39,GAStech|Sten Sanjorge,,,"President Sten Sanjorge Jr. Minister Sarto, who attended the celebration, said, ""This beautiful facility is a monument to Sanjorge's commitment to Kronos and should be seen by the citizens as a sign of a prosperous future for all.""",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/634.txt
695,The Tulip,The Tulip,derivative_international,LARGE OPENING GASTECH-KRONOS,,1995/10/11,1995-10-11,ok,"ABILA, Kronos",88,GAStech|Government|Sten Sanjorge|Abila,,,"With trade mark flash, Sten Sanjorge Jr., the international President of GAStech opened the new headquarters of gAStech-Kronos . The ribbon was cut with a giant couple of shears, which in size only Sanjorge Jr. smile are adapted. The...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Tulip/695.txt
474,The Truth,The Truth,derivative_international,Large opening the new offices GAStech,,1995/10/12,1995-10-12,ok,"ABILA, Kronos",82,GAStech|Sten Sanjorge,,,"International president Sten Sanjorge Jr. one of GAStech kept today the large opening ceramics for the new headquarters gAStech-Kronos construction. The gleaming steel and glass bldg. supply wide office space for regional managers,...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Truth/474.txt
543,The General Post,The General Post,primary_local,MAGNIFICENT OPENING GASTECH-KRONOS,,1995/10/12,1995-10-12,ok,"ABILA, Kronos",100,GAStech|Government|Sten Sanjorge|Abila,,,"With his flash of the registered tradename, Sten Sanjorge, president of international GAStech it opened the new headquarters of GAStech-Kronos. The tape was cut with an enormous pair of the scissors, matched of size only by the smile of...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The General Post/543.txt
66,The Guide,The Guide,derivative_international,Magnificent opening of the new offices of GAStech,,1995/10/12,1995-10-12,ok,"ABILA, Kronos",102,GAStech|Sten Sanjorge,,,President Sten Sanjorge Jr of international GAStech today maintained the magnificent ceremony of the opening for the new GAStech-Kronos headquarters of the building. Flashing the crystal and steel building provides the ample space of the...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Guide/66.txt
421,Kronos Star,Kronos Star,primary_local,Araullo Announces New Hospital Construction,Donato Petri,21 November 1995,1995-11-21,ok,"ABILA, Kronos",186,Government|Abila,legal,2,"President Araullo announced today that his government is planning the construction of a new, modern Abila General Hospital. The old Abila General Hospital, built in 1930, has outdated health care facilities and has suffered numerous...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/421.txt
547,International News,International News,derivative_international,Araullo Announces New Hospital Construction,,1995/11/21,1995-11-21,ok,"ABILA, Kronos",134,Government|Abila,legal,2,"President Araullo announced today that his government is planning the construction of a new, modern Abila General Hospital. The old Abila General Hospital, built in 1930, has outdated health care facilities and has suffered numerous...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/International News/547.txt
312,Worldwise,Worldwise,derivative_international,Araullo announces the new construction of hospital,,1995/11/22,1995-11-22,ok,"ABILA, Kronos",201,Government|Abila,,2,"President Araullo announced today that its government projects the construction again, modern hospital general of Abila. The old hospital general of Abila, built in 1930, has the out-of-date equipment of health and suffered many electric...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Worldwise/312.txt
98,News Online Today,News Online Today,aggregator,Araullo Announces New Hospital Construction,,1995/11/22,1995-11-22,ok,"ABILA, Kronos",65,Government|Abila,,2,"President Araullo announced today that his government is planning the construction of a new, modern Abila General Hospital. The old Abila General Hospital, built in 1930, has outdated health care facilities and has suffered numerous...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/98.txt
230,The Truth,The Truth,derivative_international,Araullo announce the new construction of the hospital,,1995/11/23,1995-11-23,ok,"ABILA, Kronos",187,Government|Abila,business,1|2,"President Araullo announced today to that its government the construction of new, in a modern way general hospital plants Abila. The old general hospital Abila, which is built in 1930, out-of-date health care facilities have in the past...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Truth/230.txt
424,The Guide,The Guide,derivative_international,Araullo announces the new construction of the hospital,,1995/11/23,1995-11-23,ok,"ABILA, Kronos",220,Government|Abila,legal,,"President Araullo announced today that his government is planning the construction of a new general hospital, modern of Abila. The old general hospital of Abila, constructed in 1930, has old fashioned facilities of the medical care and has...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Guide/424.txt
42,Kronos Star,Kronos Star,primary_local,Tiskele Bend Gas Fields Larger Than First Thought,Donato Petri,13 March 1996,1996-03-13,ok,"ABILA, Kronos",172,GAStech,business,1,"A press release from the Ministry of Interior today announced that the Tiskele Bend gas fields could be as much as 5 times larger than originally estimated. When we contacted Minister Sarto's office for comment, he said, ""We were astounded...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/42.txt
542,News Online Today,News Online Today,aggregator,Tiskele Bend Gas Fields Larger Than First Thought,,1996/03/14,1996-03-14,ok,"ABILA, Kronos",52,GAStech,,,"A press release from the Ministry of Interior today announced that the Tiskele Bend gas fields could be as much as 5 times larger than originally estimated. When we contacted Minister Sarto's office for comment, he said, ""We were astounded...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/542.txt
58,Worldwise,Worldwise,derivative_international,The gas layers of curve of Tiskele thought more mainly than the first time,,1996/03/14,1996-03-14,ok,"ABILA, Kronos",189,GAStech,business,1,A press release of the ministry for the interior announced today that the gas layers of curve of Tiskele could be less 5 times more mainly than in the beginning not estimated. When we came into contact with the office of minister Sarto for...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Worldwise/58.txt
768,International News,International News,derivative_international,Tiskele Bend Gas Fields Larger Than First Thought,,1996/03/14,1996-03-14,ok,"ABILA, Kronos",126,GAStech,business,1,"A press release from the Ministry of Interior today announced that the Tiskele Bend gas fields could be as much as 5 times larger than originally estimated. When we contacted Minister Sarto's office for comment, he said, ""We were astounded...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/International News/768.txt
112,The Truth,The Truth,derivative_international,The gas fields of the bending of Tiskele larger than first idea,,1996/03/15,1996-03-15,ok,"ABILA, Kronos",161,GAStech,business,1,A press communication of the ministry of the interior announced today to that the gas fields of bending Tiskele could this way much such as 5 time larger than initially have been valued. Minister Sarto owere astonished by the results of...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Truth/112.txt
509,The Guide,The Guide,derivative_international,The gas fields of the curve of Tiskele more to a great extent than first thought,,1996/03/15,1996-03-15,ok,"ABILA, Kronos",198,GAStech,business,1,A launching of press of the Department of the Interior announced today that the gas fields of the curve of Tiskele could as much be as considered 5 times more to a great extent than originally. When we made contact with the office of Sarto...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Guide/509.txt
472,The World,The World,derivative_international,GASTECH SHIFTS FOCUS TO KRONOS,,7 July 1996,1996-07-07,ok,"CENTRUM, Tethys",69,GAStech|Government|Tethys,environment,2,GAStech International has shifted its focus from Tethys to the small Mediterranean island of Kronos and the vast gas deposits beneath the ground. Recent charges of groundwater contamination against GAStech International and tightening...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The World/472.txt
